,loss,accuracy,val_loss,val_accuracy
0,1.6076098680496216,0.2068774253129959,1.6047459840774536,0.2522321343421936
1,1.588069200515747,0.2540210783481598,1.571353793144226,0.3013392984867096
2,1.5382165908813477,0.31059345602989197,1.5887982845306396,0.2991071343421936
3,1.5177866220474243,0.30837494134902954,1.5243756771087646,0.3013392984867096
4,1.4964362382888794,0.3521907925605774,1.5080305337905884,0.3459821343421936
5,1.4860377311706543,0.33610647916793823,1.5321224927902222,0.3370535671710968
6,1.4742708206176758,0.3544093072414398,1.549073338508606,0.3258928656578064
7,1.4580957889556885,0.35995563864707947,1.5368986129760742,0.3258928656578064
8,1.438247799873352,0.3838047683238983,1.4693143367767334,0.375
9,1.4318475723266602,0.3849140405654907,1.4589918851852417,0.3794642984867096
10,1.419655442237854,0.3932335078716278,1.456210970878601,0.3705357015132904
11,1.4034500122070312,0.40765389800071716,1.5018818378448486,0.3325892984867096
12,1.3969942331314087,0.41708263754844666,1.4362314939498901,0.3995535671710968
13,1.3866089582443237,0.41763725876808167,1.4217661619186401,0.4084821343421936
14,1.3722174167633057,0.4320576786994934,1.437044382095337,0.3995535671710968
15,1.3803173303604126,0.41763725876808167,1.4516702890396118,0.3861607015132904
16,1.3773314952850342,0.41708263754844666,1.4131739139556885,0.4174107015132904
17,1.3468599319458008,0.4337215721607208,1.4549839496612549,0.3660714328289032
18,1.376450777053833,0.4220743179321289,1.4218097925186157,0.4263392984867096
19,1.3305370807647705,0.45479756593704224,1.4549248218536377,0.3861607015132904
20,1.3399410247802734,0.43760398030281067,1.4291561841964722,0.40625
21,1.3226840496063232,0.4425956606864929,1.4780241250991821,0.3794642984867096
22,1.3274768590927124,0.4531336724758148,1.4354320764541626,0.3705357015132904
23,1.3257073163986206,0.44647809863090515,1.4340612888336182,0.4129464328289032
24,1.2999663352966309,0.46478092670440674,1.4069548845291138,0.4151785671710968
25,1.3015016317367554,0.4625623822212219,1.3877546787261963,0.4241071343421936
26,1.3037536144256592,0.4731003940105438,1.3926516771316528,0.4084821343421936
27,1.2884509563446045,0.4625623822212219,1.4077789783477783,0.4263392984867096
28,1.2874706983566284,0.4608984887599945,1.3911553621292114,0.40625
29,1.2849771976470947,0.47531890869140625,1.3920238018035889,0.421875
30,1.2739596366882324,0.4830837547779083,1.3707760572433472,0.4598214328289032
31,1.268880844116211,0.470881849527359,1.3586333990097046,0.4665178656578064
32,1.2749112844467163,0.4692179560661316,1.382437825202942,0.4308035671710968
33,1.2595590353012085,0.4825291037559509,1.3762375116348267,0.4486607015132904
34,1.2681225538253784,0.4731003940105438,1.4000301361083984,0.4196428656578064
35,1.2589415311813354,0.48363837599754333,1.3624955415725708,0.4419642984867096
36,1.239728331565857,0.49639490246772766,1.3890458345413208,0.4598214328289032
37,1.2396670579910278,0.5030504465103149,1.345215082168579,0.4441964328289032
38,1.2383437156677246,0.48696616291999817,1.3682969808578491,0.453125
39,1.2383294105529785,0.47587352991104126,1.356083631515503,0.4486607015132904
40,1.231364369392395,0.49473100900650024,1.3589861392974854,0.4419642984867096
41,1.22954523563385,0.49362173676490784,1.3564960956573486,0.4598214328289032
42,1.2243412733078003,0.5030504465103149,1.3808716535568237,0.4486607015132904
43,1.233506202697754,0.4825291037559509,1.3866064548492432,0.4419642984867096
44,1.2189018726348877,0.49362173676490784,1.3422927856445312,0.4642857015132904
45,1.2212350368499756,0.48530226945877075,1.34394371509552,0.4665178656578064
46,1.2007731199264526,0.5074875354766846,1.351788878440857,0.46875
47,1.211955189704895,0.5019412040710449,1.3544856309890747,0.4620535671710968
48,1.205960750579834,0.489739328622818,1.3388220071792603,0.4709821343421936
49,1.1890923976898193,0.5069329142570496,1.3636106252670288,0.4308035671710968
