,loss,accuracy,val_loss,val_accuracy
0,1.665369987487793,0.1968940645456314,1.6081717014312744,0.2142857164144516
1,1.6084275245666504,0.20299500226974487,1.607773780822754,0.2142857164144516
2,1.6082044839859009,0.20854131877422333,1.6078213453292847,0.2142857164144516
3,1.6080210208892822,0.20743206143379211,1.6076396703720093,0.2142857164144516
4,1.6078712940216064,0.21131446957588196,1.6074241399765015,0.2142857164144516
5,1.6074198484420776,0.20965057611465454,1.607343077659607,0.2142857164144516
6,1.6075044870376587,0.20244038105010986,1.6073611974716187,0.2142857164144516
7,1.6075294017791748,0.21020521223545074,1.6073356866836548,0.2142857164144516
8,1.6077169179916382,0.2157515287399292,1.607338309288025,0.2142857164144516
9,1.6076302528381348,0.20854131877422333,1.6073312759399414,0.2142857164144516
10,1.6071521043777466,0.20354963839054108,1.6073296070098877,0.2142857164144516
11,1.6077314615249634,0.21131446957588196,1.6073455810546875,0.2142857164144516
12,1.607531189918518,0.21408763527870178,1.6073302030563354,0.2142857164144516
13,1.607408046722412,0.21131446957588196,1.607329249382019,0.2142857164144516
14,1.6075791120529175,0.21020521223545074,1.6073335409164429,0.2142857164144516
15,1.6072757244110107,0.20854131877422333,1.607330083847046,0.2142857164144516
16,1.6072851419448853,0.20743206143379211,1.607330322265625,0.2142857164144516
17,1.6072163581848145,0.2246256172657013,1.6073386669158936,0.2142857164144516
18,1.6075316667556763,0.215196892619133,1.6073342561721802,0.2142857164144516
19,1.6076122522354126,0.20188574492931366,1.6073322296142578,0.2142857164144516
20,1.6073895692825317,0.2057681679725647,1.6073294878005981,0.2142857164144516
21,1.607554316520691,0.22351635992527008,1.6073391437530518,0.2142857164144516
22,1.6077576875686646,0.21741542220115662,1.607330322265625,0.2142857164144516
23,1.6073707342147827,0.20854131877422333,1.6073322296142578,0.2142857164144516
24,1.6072906255722046,0.20854131877422333,1.607343316078186,0.2142857164144516
25,1.6075356006622314,0.21242374181747437,1.6073293685913086,0.2142857164144516
26,1.6078002452850342,0.2168607860803604,1.6073445081710815,0.2142857164144516
27,1.6078702211380005,0.1957848072052002,1.6073315143585205,0.2142857164144516
28,1.6074514389038086,0.20965057611465454,1.6073471307754517,0.2142857164144516
29,1.6075797080993652,0.22129783034324646,1.6073299646377563,0.2142857164144516
30,1.6070432662963867,0.21242374181747437,1.60732901096344,0.2142857164144516
31,1.6076083183288574,0.2146422564983368,1.6073297262191772,0.2142857164144516
32,1.6071528196334839,0.2052135318517685,1.6073322296142578,0.2142857164144516
33,1.607972502708435,0.21186910569667816,1.6073483228683472,0.2142857164144516
34,1.6074082851409912,0.20133110880851746,1.60732901096344,0.2142857164144516
35,1.6072882413864136,0.2052135318517685,1.6073267459869385,0.2142857164144516
36,1.606799840927124,0.21353299915790558,1.6073344945907593,0.2142857164144516
37,1.6078234910964966,0.2068774253129959,1.6073322296142578,0.2142857164144516
38,1.607262372970581,0.21242374181747437,1.607343077659607,0.2142857164144516
39,1.6074310541152954,0.21907931566238403,1.6073304414749146,0.2142857164144516
40,1.6077020168304443,0.20909595489501953,1.6073311567306519,0.2142857164144516
41,1.6072458028793335,0.2046588957309723,1.6073442697525024,0.2142857164144516
42,1.6072543859481812,0.21242374181747437,1.60733163356781,0.2142857164144516
43,1.6070107221603394,0.21408763527870178,1.6073449850082397,0.2142857164144516
44,1.6071608066558838,0.21297836303710938,1.6073691844940186,0.2142857164144516
45,1.6077274084091187,0.2057681679725647,1.6073315143585205,0.2142857164144516
46,1.6075139045715332,0.21020521223545074,1.607344388961792,0.2142857164144516
47,1.6074870824813843,0.2163061499595642,1.6073304414749146,0.2142857164144516
48,1.6075836420059204,0.20798668265342712,1.6073331832885742,0.2142857164144516
49,1.6075749397277832,0.19855795800685883,1.6073429584503174,0.2142857164144516
