,loss,accuracy,val_loss,val_accuracy
0,1.9171377420425415,0.4093177914619446,2.130352735519409,0.3571428656578064
1,2.0179312229156494,0.38824182748794556,2.3994176387786865,0.3683035671710968
2,2.0826878547668457,0.40820854902267456,2.7934093475341797,0.3080357015132904
3,2.2380337715148926,0.4037714898586273,2.4230308532714844,0.3482142984867096
4,2.244185209274292,0.41819190979003906,2.5619659423828125,0.3638392984867096
5,2.386667251586914,0.410427063703537,2.8779709339141846,0.3504464328289032
6,2.564114570617676,0.4403771460056305,3.7386252880096436,0.3325892984867096
7,2.642746925354004,0.41652801632881165,3.0100040435791016,0.3727678656578064
8,2.4968934059143066,0.4287298917770386,3.2106149196624756,0.3616071343421936
9,2.6126396656036377,0.42706599831581116,3.731017589569092,0.2991071343421936
10,2.6488053798675537,0.43483084440231323,3.335313081741333,0.3214285671710968
11,2.5678608417510986,0.43594008684158325,3.078521966934204,0.3839285671710968
12,2.6441619396209717,0.430948406457901,3.487382650375366,0.3482142984867096
13,2.6473300457000732,0.44703271985054016,3.233339548110962,0.3794642984867096
14,2.481264352798462,0.45479756593704224,3.1957032680511475,0.3571428656578064
15,2.5732345581054688,0.42706599831581116,3.0624582767486572,0.3616071343421936
16,2.544991970062256,0.43538546562194824,3.610347270965576,0.3571428656578064
17,2.4824841022491455,0.4620077610015869,2.8614821434020996,0.3504464328289032
18,2.2434847354888916,0.46533554792404175,2.9578819274902344,0.3482142984867096
19,2.2670586109161377,0.4675540626049042,2.8754665851593018,0.3660714328289032
20,2.306530237197876,0.45590680837631226,3.042482376098633,0.3660714328289032
21,2.135721206665039,0.48363837599754333,2.9257652759552,0.3683035671710968
22,1.9326975345611572,0.49417635798454285,2.8936657905578613,0.3348214328289032
23,2.1127703189849854,0.4686633348464966,2.545335054397583,0.3459821343421936
24,1.961025595664978,0.490293949842453,2.7153983116149902,0.3482142984867096
25,1.9444876909255981,0.49362173676490784,2.6651902198791504,0.3861607015132904
26,2.154618978500366,0.4692179560661316,2.630155086517334,0.4196428656578064
27,2.0111498832702637,0.47531890869140625,2.7710659503936768,0.3169642984867096
28,1.8250274658203125,0.5097060203552246,2.7419991493225098,0.3727678656578064
29,1.8450194597244263,0.4891846776008606,2.5856285095214844,0.3616071343421936
30,1.8047692775726318,0.4875207841396332,2.6868653297424316,0.3214285671710968
31,1.787741780281067,0.490293949842453,2.3202033042907715,0.3660714328289032
32,1.6724470853805542,0.5052689909934998,2.6026434898376465,0.3504464328289032
33,1.6601969003677368,0.4980587959289551,2.267655611038208,0.375
34,1.593146562576294,0.5052689909934998,2.409897565841675,0.3370535671710968
35,1.6342664957046509,0.490293949842453,2.620352029800415,0.3727678656578064
36,1.6349461078643799,0.5030504465103149,2.1968705654144287,0.3549107015132904
37,1.7881650924682617,0.48419299721717834,2.5776073932647705,0.3861607015132904
38,2.1173086166381836,0.44481420516967773,2.930541515350342,0.3616071343421936
39,2.153743028640747,0.44980588555336,2.3916990756988525,0.3839285671710968
40,1.6474661827087402,0.5058236122131348,2.1712729930877686,0.3816964328289032
41,1.6164133548736572,0.5158069729804993,2.256678819656372,0.3415178656578064
42,1.7234625816345215,0.4975041449069977,2.429877996444702,0.3459821343421936
43,1.6011757850646973,0.5130338072776794,2.6329891681671143,0.3147321343421936
44,1.5685316324234009,0.5036051273345947,2.666745662689209,0.3415178656578064
45,1.4187334775924683,0.5268996357917786,2.1629040241241455,0.3683035671710968
46,1.3537989854812622,0.5507487654685974,2.145207405090332,0.390625
47,1.523720622062683,0.5280088782310486,2.543099880218506,0.3705357015132904
48,1.499151349067688,0.5413200259208679,2.190171718597412,0.4285714328289032
49,1.5075551271438599,0.523017168045044,2.4100022315979004,0.3839285671710968
