,loss,accuracy,val_loss,val_accuracy
0,1.6138279438018799,0.19356627762317657,1.6084142923355103,0.2142857164144516
1,1.6068658828735352,0.21020521223545074,1.6066341400146484,0.2142857164144516
2,1.6104029417037964,0.2168607860803604,1.6076310873031616,0.2142857164144516
3,1.6075600385665894,0.21242374181747437,1.6073846817016602,0.2142857164144516
4,1.6079576015472412,0.2168607860803604,1.6071797609329224,0.2142857164144516
5,1.6086684465408325,0.21353299915790558,1.607591986656189,0.2142857164144516
6,1.608482837677002,0.2246256172657013,1.6075154542922974,0.2142857164144516
7,1.608615517616272,0.2057681679725647,1.607505202293396,0.2142857164144516
8,1.6070079803466797,0.22018857300281525,1.6071856021881104,0.2142857164144516
9,1.60849928855896,0.20077648758888245,1.6073987483978271,0.2142857164144516
10,1.6076328754425049,0.21741542220115662,1.6074413061141968,0.2142857164144516
11,1.6096606254577637,0.21131446957588196,1.60745370388031,0.2142857164144516
12,1.6080207824707031,0.2057681679725647,1.607465147972107,0.2142857164144516
13,1.6073095798492432,0.21353299915790558,1.6072417497634888,0.2142857164144516
14,1.605711817741394,0.2146422564983368,1.597496747970581,0.2410714328289032
15,1.5713205337524414,0.2861896753311157,1.5708860158920288,0.2745535671710968
16,1.565000295639038,0.2823072671890259,1.5596182346343994,0.2745535671710968
17,1.5416196584701538,0.2967276871204376,1.5614145994186401,0.28125
18,1.5399713516235352,0.3227953314781189,1.5573217868804932,0.2566964328289032
19,1.537559151649475,0.3033832609653473,1.5526505708694458,0.2834821343421936
20,1.5354804992675781,0.31613975763320923,1.5525134801864624,0.265625
21,1.5365697145462036,0.311148077249527,1.5449002981185913,0.2879464328289032
22,1.5256261825561523,0.3155851364135742,1.5390743017196655,0.3102678656578064
23,1.5266000032424927,0.331114798784256,1.5422035455703735,0.2991071343421936
24,1.515610933303833,0.3410981595516205,1.5346089601516724,0.328125
25,1.5144190788269043,0.3422074317932129,1.5300360918045044,0.3214285671710968
26,1.517021656036377,0.3455352187156677,1.5237858295440674,0.3125
27,1.5025502443313599,0.3549639582633972,1.5204267501831055,0.3125
28,1.5024555921554565,0.35662785172462463,1.5138746500015259,0.3325892984867096
29,1.4967044591903687,0.36550194025039673,1.5155420303344727,0.3370535671710968
30,1.4862762689590454,0.3627287745475769,1.497810959815979,0.3303571343421936
31,1.499453067779541,0.3538546860218048,1.5068557262420654,0.3258928656578064
32,1.4752088785171509,0.37603992223739624,1.4893798828125,0.3147321343421936
33,1.4658353328704834,0.3832501471042633,1.4703434705734253,0.3772321343421936
34,1.4624481201171875,0.37881308794021606,1.4741183519363403,0.3616071343421936
35,1.4425604343414307,0.39822518825531006,1.4645614624023438,0.375
36,1.4251737594604492,0.40543538331985474,1.448834776878357,0.359375
37,1.4169895648956299,0.40432611107826233,1.4402921199798584,0.359375
38,1.4215102195739746,0.39822518825531006,1.456327199935913,0.3638392984867096
39,1.4037089347839355,0.4021075963973999,1.4228932857513428,0.3950892984867096
40,1.4042760133743286,0.41430947184562683,1.4366196393966675,0.4040178656578064
41,1.3786572217941284,0.430948406457901,1.4283031225204468,0.390625
42,1.3746232986450195,0.4209650456905365,1.4032871723175049,0.4084821343421936
43,1.3646117448806763,0.42817527055740356,1.4006811380386353,0.4017857015132904
44,1.3552790880203247,0.4398225247859955,1.390822410583496,0.3995535671710968
45,1.353139877319336,0.44481420516967773,1.3925139904022217,0.4084821343421936
46,1.3566696643829346,0.43594008684158325,1.3989382982254028,0.4174107015132904
47,1.3496553897857666,0.4392678737640381,1.3937662839889526,0.4017857015132904
48,1.343076229095459,0.44481420516967773,1.3777673244476318,0.4040178656578064
49,1.3332271575927734,0.45424291491508484,1.4013710021972656,0.421875
