,loss,accuracy,val_loss,val_accuracy
0,1.6115785837173462,0.21963393688201904,1.5962334871292114,0.16487935185432434
1,1.6123809814453125,0.2257348895072937,1.6428508758544922,0.15415549278259277
2,1.6163996458053589,0.22074320912361145,1.5763428211212158,0.46916890144348145
3,1.6135430335998535,0.20022185146808624,1.579471230506897,0.46916890144348145
4,1.612398386001587,0.19800332188606262,1.651045322418213,0.15415549278259277
5,1.6145038604736328,0.1963394284248352,1.5730239152908325,0.46916890144348145
6,1.6224411725997925,0.17970049381256104,1.6082438230514526,0.16487935185432434
7,1.6180634498596191,0.1946755349636078,1.6052606105804443,0.07104557752609253
8,1.6115962266921997,0.20798668265342712,1.58385169506073,0.16487935185432434
9,1.6236889362335205,0.1852468103170395,1.5953513383865356,0.15415549278259277
